student_id,student_name,age,nationality,education,school,field_of_interest,course_id,course_name,session,course_rating,difficulty_level,modes_of_learning
1949,student 7754,11,Bosnia and Herzegovina,Middle school (10-13),GEMS Modern Academy,Music,10,LEGO Robotics,96,4,Intermediate,In-person
946,student 7755,5,United Arab Emirates,Elementary school (5-9),Cambridge International School,Technology,1,Robotics,24,5,Proficiency,Online
1378,student 7760,6,Malaysia,Elementary school (5-9),GEMS Winchester School,Sports,3,Artificial Intelligence,24,3,Intermediate,In-person
1523,student 7761,7,UK,Elementary school (5-9),Saad ebn abi waqas,Mathematics,22,Coding For Kids,48,4,Intermediate,Hybrid
141,student 7762,10,Canada,Middle school (10-13),Head Start Educational Academy,Music,22,Coding For Kids,24,5,Proficiency,Hybrid
2806,student 7763,13,United Arab Emirates,Middle school (10-13),Cambridge International School,Technology,1,Robotics,8,3,Intermediate,Online
1921,student 7764,6,United Arab Emirates,Elementary school (5-9),GEMS Wellington International School,Sports,22,Coding For Kids,48,3,Applied Tech,Online
2978,student 7765,10,United Arab Emirates,Middle school (10-13),Cambridge International School,Technology,1,Robotics,8,4,Proficiency,Hybrid
93,student 7767,15,United Arab Emirates,High school/College (14+),Cambridge International School Private,Science,1,Robotics,96,4,Beginner,Hybrid
239,student 7768,16,India,High school/College (14+),Cambridge International School,Science,1,Robotics,48,3,Beginner,Hybrid
205,student 7770,5,United Arab Emirates,Elementary school (5-9),Cambridge International School,Science,1,Robotics,48,3,Proficiency,In-person
2608,student 7771,11,United Arab Emirates,Middle school (10-13),Cambridge International School,Sports,1,Robotics,48,4,Applied Tech,In-person
1457,student 7772,6,Qatar,Elementary school (5-9),"DPS, Doha",Technology,1,Robotics,24,5,Intermediate,Hybrid
245,student 7773,10,United Arab Emirates,Middle school (10-13),JSS International School LLC,Music,28,Young Designer,96,3,Intermediate,Online
832,student 7774,5,United Arab Emirates,Elementary school (5-9),Cambridge International School,Mathematics,1,Robotics,8,4,Proficiency,In-person
3389,student 7775,7,United Arab Emirates,Elementary school (5-9),Cambridge International School,Music,1,Robotics,8,3,Beginner,In-person
2973,student 7776,5,United Arab Emirates,Elementary school (5-9),Cambridge International School,Mathematics,1,Robotics,48,5,Proficiency,In-person
295,student 7777,6,United Arab Emirates,Elementary school (5-9),Cambridge International School,Technology,1,Robotics,48,5,Beginner,Hybrid
2688,student 7778,7,United Arab Emirates,Elementary school (5-9),Cambridge International School,Music,1,Robotics,96,4,Beginner,Hybrid
856,student 7780,9,Korea,Elementary school (5-9),GEMS Modern Academy,Technology,1,Robotics,48,4,Intermediate,Online
3354,student 7781,14,United Arab Emirates,High school/College (14+),International school of Choueifat,Sports,3,Artificial Intelligence,96,4,Beginner,In-person
2065,student 7782,12,United Arab Emirates,Middle school (10-13),"NES International school, mulund west",Science,30,Programming,24,3,Intermediate,In-person
71,student 7783,16,United Arab Emirates,High school/College (14+),IHS,Sports,3,Artificial Intelligence,48,4,Beginner,Online
1293,student 7784,10,United Arab Emirates,Middle school (10-13),GEMS AlBarsha National School for Boys,Science,22,Coding For Kids,96,5,Beginner,In-person
1349,student 7785,10,United Arab Emirates,Middle school (10-13),Jubail International School,Science,22,Coding For Kids,24,4,Proficiency,In-person
3866,student 7786,16,United Arab Emirates,High school/College (14+),Icademy Middle East FZ.LLC,Art,16,3D Designing & Modelling,48,3,Intermediate,In-person
305,student 7788,13,United Arab Emirates,Middle school (10-13),Princeton Public School,Art,1,Robotics,96,3,Beginner,Online
3523,student 7789,10,United Arab Emirates,Middle school (10-13),D.t.e.a,Mathematics,22,Coding For Kids,96,4,Intermediate,Hybrid
1031,student 7790,16,United Arab Emirates,High school/College (14+),Bahrain Indian School,Mathematics,3,Artificial Intelligence,24,4,Beginner,In-person
1338,student 7793,15,United Arab Emirates,High school/College (14+),Indian school bahrain,Science,3,Artificial Intelligence,8,5,Intermediate,In-person
817,student 7795,16,United Arab Emirates,High school/College (14+),Alshola private school,Technology,3,Artificial Intelligence,48,3,Applied Tech,Hybrid
1127,student 7796,12,United Arab Emirates,Middle school (10-13),Icademy Middle East FZ.LLC,Art,3,Artificial Intelligence,48,4,Applied Tech,Hybrid
821,student 7797,10,United Arab Emirates,Middle school (10-13),Repton SchoolGems Founders,Sports,22,Coding For Kids,48,4,Applied Tech,Online
193,student 7798,16,United Arab Emirates,High school/College (14+),Colaiste Eoin,Technology,3,Artificial Intelligence,48,4,Proficiency,Hybrid
1777,student 7800,10,United Arab Emirates,Middle school (10-13),GEMS Our Own English High School,Art,22,Coding For Kids,48,4,Intermediate,Online
3646,student 7803,16,United Arab Emirates,High school/College (14+),"Amity School, Sharjah",Music,3,Artificial Intelligence,24,4,Beginner,In-person
529,student 7804,16,United Arab Emirates,High school/College (14+),Inb Al Haitham government school,Art,3,Artificial Intelligence,48,3,Proficiency,Hybrid
2219,student 7807,5,United Arab Emirates,Elementary school (5-9),English College,Science,1,Robotics,48,4,Beginner,Online
3609,student 7808,5,Syria,Elementary school (5-9),Millennium Sharjah,Music,1,Robotics,24,5,Proficiency,Hybrid
251,student 7809,5,India,Elementary school (5-9),English College,Mathematics,1,Robotics,48,3,Beginner,In-person
1789,student 7813,7,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Science,1,Robotics,8,3,Proficiency,Online
3459,student 7814,12,United Arab Emirates,Middle school (10-13),Al Diyafah High School,Science,2,Python Programming,48,4,Beginner,In-person
3279,student 7815,12,Saudi Arabia,Middle school (10-13),GEMS Millennium Sharjah,Science,28,Young Designer,48,4,Proficiency,Online
2589,student 7817,5,United Arab Emirates,Elementary school (5-9),Global Indian International School L.L.C,Mathematics,1,Robotics,24,3,Intermediate,Hybrid
3701,student 7819,8,Qatar,Elementary school (5-9),Dubai English Speaking private college,Mathematics,28,Young Designer,24,5,Proficiency,In-person
2027,student 7820,5,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Mathematics,1,Robotics,8,5,Beginner,In-person
2464,student 7821,11,United Arab Emirates,Middle school (10-13),JSS International School LLC,Music,1,Robotics,96,4,Intermediate,In-person
2842,student 7822,11,India,Middle school (10-13),JSSIS,Music,3,Artificial Intelligence,48,3,Proficiency,Online
1404,student 7823,12,India,Middle school (10-13),Dubai National School,Sports,28,Young Designer,24,3,Applied Tech,In-person
1168,student 7825,7,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,24,3,Intermediate,Online
2073,student 7828,6,United Arab Emirates,Elementary school (5-9),Star Private School,Technology,1,Robotics,24,4,Applied Tech,Online
3894,student 7829,10,United Arab Emirates,Middle school (10-13),Al Diyafah High School,Mathematics,1,Robotics,48,4,Applied Tech,Online
2716,student 7830,12,United Arab Emirates,Middle school (10-13),Al Diyafah High School,Science,1,Robotics,24,4,Beginner,Online
1097,student 7831,6,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Mathematics,1,Robotics,24,5,Beginner,In-person
2680,student 7832,14,United Arab Emirates,High school/College (14+),Al Diyafah High School,Sports,2,Python Programming,48,3,Intermediate,Online
1848,student 7833,14,United Arab Emirates,High school/College (14+),Merryland International School,Art,13,Scratch Coding,96,3,Beginner,In-person
3905,student 7834,14,United Arab Emirates,High school/College (14+),Al Diyafah High School,Music,2,Python Programming,96,4,Beginner,Online
3165,student 7835,5,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,24,3,Proficiency,Hybrid
505,student 7838,7,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Mathematics,1,Robotics,48,3,Applied Tech,Online
1622,student 7840,6,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Sports,1,Robotics,24,3,Intermediate,Online
2384,student 7842,9,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Sports,1,Robotics,48,4,Proficiency,In-person
2473,student 7843,5,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,24,3,Beginner,In-person
2547,student 7845,5,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,8,3,Proficiency,Hybrid
1388,student 7847,6,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Science,1,Robotics,48,4,Applied Tech,Hybrid
2995,student 7850,8,United Arab Emirates,Elementary school (5-9),Regent International Private School,Sports,2,Python Programming,48,5,Beginner,Online
2678,student 7851,7,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Science,1,Robotics,48,3,Applied Tech,Online
3817,student 7852,6,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Art,1,Robotics,96,3,Intermediate,Hybrid
1223,student 7853,8,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Sports,1,Robotics,24,4,Applied Tech,In-person
718,student 7855,6,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,24,4,Proficiency,Hybrid
3485,student 7856,13,United Arab Emirates,Middle school (10-13),Diyafah International School Abu Dhabi,Science,2,Python Programming,48,4,Intermediate,Online
339,student 7857,7,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,48,3,Intermediate,In-person
659,student 7858,5,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Art,1,Robotics,24,5,Proficiency,In-person
962,student 7860,9,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Science,1,Robotics,96,4,Proficiency,Online
429,student 7861,11,United Arab Emirates,Middle school (10-13),Diyafah International School Abu Dhabi,Technology,2,Python Programming,8,3,Intermediate,Online
3855,student 7863,7,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Music,1,Robotics,48,3,Proficiency,In-person
899,student 7864,6,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,48,4,Intermediate,Hybrid
139,student 7865,9,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Science,1,Robotics,8,4,Intermediate,Online
3765,student 7866,8,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,24,3,Proficiency,Hybrid
2990,student 7867,9,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,48,3,Intermediate,Hybrid
542,student 7868,10,United Arab Emirates,Middle school (10-13),Diyafah International School Abu Dhabi,Music,1,Robotics,24,3,Intermediate,In-person
2105,student 7871,8,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Sports,1,Robotics,96,3,Beginner,Hybrid
1256,student 7872,12,United Arab Emirates,Middle school (10-13),Diyafah International School Abu Dhabi,Science,2,Python Programming,24,4,Proficiency,Hybrid
2706,student 7873,12,United Arab Emirates,Middle school (10-13),Diyafah International School Abu Dhabi,Music,2,Python Programming,24,5,Proficiency,Hybrid
2483,student 7874,8,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Music,1,Robotics,24,4,Proficiency,Online
384,student 7875,5,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Music,1,Robotics,48,3,Intermediate,In-person
2608,student 7876,7,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,48,4,Proficiency,Hybrid
194,student 7878,7,United Arab Emirates,Elementary school (5-9),Diyafah International School Abu Dhabi,Technology,1,Robotics,48,4,Applied Tech,Hybrid
3808,student 7880,6,United Arab Emirates,Elementary school (5-9),ISGi,Technology,1,Robotics,8,4,Intermediate,In-person
3720,student 7881,17,United Arab Emirates,High school/College (14+),Merryland International School,Art,1,Robotics,8,4,Intermediate,Hybrid
2582,student 7882,13,United Arab Emirates,Middle school (10-13),Merryland International School,Mathematics,17,Graphic Designing,8,3,Proficiency,Online
2566,student 7884,15,India,High school/College (14+),Al Basateen Private Nursery,Sports,25,Young Innovator,24,3,Intermediate,In-person
2764,student 7885,11,United Arab Emirates,Middle school (10-13),"International Indian School, Jeddah",Mathematics,26,Virtual Robotics & Mechatronics,48,5,Applied Tech,In-person
2799,student 7887,9,United Arab Emirates,Elementary school (5-9),Al Salam Private School,Science,1,Robotics,96,4,Applied Tech,In-person
2233,student 7888,5,United Arab Emirates,Elementary school (5-9),Al Salam Private School,Art,1,Robotics,96,5,Applied Tech,Online
1896,student 7891,12,United Arab Emirates,Middle school (10-13),GEMS Wellington Academy,Science,1,Robotics,48,5,Applied Tech,Online
2340,student 7892,14,United Arab Emirates,High school/College (14+),Pakistan Educational Academy,Science,1,Robotics,24,4,Proficiency,Hybrid
3407,student 7893,9,Russia,Elementary school (5-9),Al Khaleej National School,Music,10,LEGO Robotics,24,4,Applied Tech,Online
732,student 7894,9,Oman,Elementary school (5-9),Al Khaleej National School,Science,10,LEGO Robotics,24,3,Intermediate,Online
2164,student 7895,9,Iran (Islamic Republic of),Elementary school (5-9),Al Khaleej National School,Music,10,LEGO Robotics,24,5,Intermediate,In-person
2873,student 7896,9,Singapore,Elementary school (5-9),Al Khaleej National School,Art,10,LEGO Robotics,24,3,Proficiency,Online
3121,student 7897,9,Palestine,Elementary school (5-9),Al Khaleej National School,Art,10,LEGO Robotics,48,3,Intermediate,In-person
685,student 7898,9,Kuwait,Elementary school (5-9),Al Khaleej National School,Mathematics,10,LEGO Robotics,48,3,Applied Tech,Online
82,student 7899,9,Uganda,Elementary school (5-9),Al Khaleej National School,Mathematics,10,LEGO Robotics,48,5,Proficiency,Online
2882,student 7900,9,United Arab Emirates,Elementary school (5-9),Al Khaleej National School,Music,10,LEGO Robotics,8,3,Applied Tech,In-person
2381,student 7902,14,Russia,High school/College (14+),Sunmarke School,Sports,27,Web Development,24,4,Beginner,Hybrid
2605,student 7909,12,United Arab Emirates,Middle school (10-13),Sunmarke School,Technology,2,Python Programming,48,5,Proficiency,Online
2383,student 7917,9,United Arab Emirates,Elementary school (5-9),GEMS International School- Al Khail,Technology,1,Robotics,96,3,Applied Tech,Online
532,student 7918,7,United Arab Emirates,Elementary school (5-9),Al Salam Private School,Science,1,Robotics,24,4,Intermediate,Online
1984,student 7919,12,United Arab Emirates,Middle school (10-13),Gems Wellington Academy Silicon Oasis,Science,2,Python Programming,8,4,Intermediate,Hybrid
221,student 7921,11,United Arab Emirates,Middle school (10-13),GIIS,Art,1,Robotics,48,3,Beginner,Online
635,student 7924,8,United Arab Emirates,Elementary school (5-9),Sunmarke School,Mathematics,6,Graphic Designing & Animation,24,4,Beginner,Hybrid
1770,student 7926,13,United Arab Emirates,Middle school (10-13),Indian School Bahrain,Sports,6,Graphic Designing & Animation,96,5,Proficiency,In-person
3805,student 7930,10,United Arab Emirates,Middle school (10-13),Al Salam Private School,Technology,1,Robotics,24,3,Intermediate,Hybrid
2371,student 7931,7,United Arab Emirates,Elementary school (5-9),Al Salam Private School,Mathematics,19,Young Game Developer,24,4,Applied Tech,Online
1875,student 7935,9,United Arab Emirates,Elementary school (5-9),Al Salam Private School,Technology,1,Robotics,48,3,Beginner,Hybrid
3,student 7936,14,United Arab Emirates,High school/College (14+),The Indian High School-Branch,Science,1,Robotics,8,4,Intermediate,Online
1718,student 7940,10,United Arab Emirates,Middle school (10-13),GEMS Jumeirah Primary School,Music,13,Scratch Coding,48,4,Proficiency,In-person
206,student 7941,11,United Arab Emirates,Middle school (10-13),LLfp,Technology,22,Coding For Kids,48,4,Proficiency,In-person
1856,student 7943,10,United Arab Emirates,Middle school (10-13),JSS PRIVATE SCHOOL LLC,Science,22,Coding For Kids,96,3,Intermediate,Online
40,student 7945,15,United Arab Emirates,High school/College (14+),Kings College Doha,Music,3,Artificial Intelligence,48,4,Intermediate,Hybrid
2107,student 7947,10,United Arab Emirates,Middle school (10-13),St. Mary Catholic High School Dubai - Al Muhaisnah,Science,22,Coding For Kids,24,3,Proficiency,In-person
2999,student 7948,11,United Arab Emirates,Middle school (10-13),"GD Goenka Public School, Agra, India",Technology,1,Robotics,24,3,Intermediate,Online
2622,student 7949,13,United Arab Emirates,Middle school (10-13),Scottish High International School,Art,2,Python Programming,24,3,Beginner,In-person
644,student 7950,12,United Arab Emirates,Middle school (10-13),GEMS Millenium School,Mathematics,2,Python Programming,8,3,Beginner,Online
1531,student 7951,15,United Arab Emirates,High school/College (14+),GEMS Jls,Music,3,Artificial Intelligence,24,3,Applied Tech,Hybrid
3644,student 7952,11,United Arab Emirates,Middle school (10-13),Petals school,Art,22,Coding For Kids,8,4,Applied Tech,In-person
1908,student 7953,13,United Arab Emirates,Middle school (10-13),"DPS, Jeslselulic",Music,22,Coding For Kids,24,3,Intermediate,Online
2891,student 7954,11,United Arab Emirates,Middle school (10-13),Hartland International School,Sports,22,Coding For Kids,24,3,Intermediate,Hybrid
3194,student 7955,12,United Arab Emirates,Middle school (10-13),Sheffield Private School,Sports,2,Python Programming,24,3,Applied Tech,Online
3551,student 7956,14,United Arab Emirates,High school/College (14+),American School of Creative Sciences,Technology,1,Robotics,8,3,Proficiency,Online
2667,student 7957,11,United Arab Emirates,Middle school (10-13),Al Naseem International School,Mathematics,22,Coding For Kids,96,3,Applied Tech,Hybrid
2144,student 7959,10,United Arab Emirates,Middle school (10-13),Victoria INstitution KL,Art,22,Coding For Kids,96,5,Proficiency,Online
3931,student 7960,15,United Arab Emirates,High school/College (14+),Indian school al Ghubra,Music,2,Python Programming,96,4,Proficiency,Hybrid
3486,student 7961,11,United Arab Emirates,Middle school (10-13),Indian school bahrain,Technology,22,Coding For Kids,48,3,Intermediate,Hybrid
3307,student 7962,12,United Arab Emirates,Middle school (10-13),The Arbor School,Sports,2,Python Programming,8,4,Beginner,Hybrid
898,student 7964,11,United Arab Emirates,Middle school (10-13),Rani Laxmi Bai Inter College,Art,6,Graphic Designing & Animation,48,3,Intermediate,In-person
1086,student 7968,11,United Arab Emirates,Middle school (10-13),Cambridge International School,Science,42,Young Entrepreneur,96,4,Intermediate,Hybrid
1280,student 7969,10,United Arab Emirates,Middle school (10-13),Al Arqm Private School,Science,1,Robotics,96,4,Applied Tech,Hybrid
2609,student 7970,12,United Arab Emirates,Middle school (10-13),Regent International Private School,Mathematics,6,Graphic Designing & Animation,24,3,Intermediate,In-person
2953,student 7971,13,United Arab Emirates,Middle school (10-13),Al Diyafah High School,Technology,6,Graphic Designing & Animation,96,3,Applied Tech,In-person
2396,student 7972,13,United Arab Emirates,Middle school (10-13),"Global Indian Inter. School, DXB",Mathematics,6,Graphic Designing & Animation,48,5,Proficiency,Online
671,student 7974,11,United Arab Emirates,Middle school (10-13),Rani Laxmi Bai Inter College,Sports,6,Graphic Designing & Animation,48,4,Beginner,In-person
3196,student 7976,9,United Arab Emirates,Elementary school (5-9),GEMS Our Own English High School,Mathematics,6,Graphic Designing & Animation,48,3,Intermediate,Hybrid
1506,student 7977,14,United Arab Emirates,High school/College (14+),Regent International Private School,Music,42,Young Entrepreneur,48,4,Proficiency,Hybrid
2365,student 7978,14,United Arab Emirates,High school/College (14+),Jumeirah English Speaking School (Br),Mathematics,6,Graphic Designing & Animation,24,4,Applied Tech,Hybrid
3576,student 7979,10,United Arab Emirates,Middle school (10-13),Indian High School,Technology,1,Robotics,48,4,Proficiency,In-person
719,student 7980,10,United Arab Emirates,Middle school (10-13),Indian School Bahrain,Music,32,Game Development,48,4,Proficiency,Hybrid
1072,student 7981,10,United Arab Emirates,Middle school (10-13),Abdul Rahman Kanoo International,Music,42,Young Entrepreneur,24,3,Intermediate,Online
3481,student 7982,10,United Arab Emirates,Middle school (10-13),Amity School L.L.C,Mathematics,6,Graphic Designing & Animation,8,3,Proficiency,Online
1956,student 7984,13,United Arab Emirates,Middle school (10-13),Cambridge Internatinal School,Sports,15,Game Development with Unity,24,4,Intermediate,Hybrid
1160,student 7985,13,United Arab Emirates,Middle school (10-13),JPS Sharjah,Sports,42,Young Entrepreneur,24,3,Intermediate,Online
3273,student 7986,13,United Arab Emirates,Middle school (10-13),Dubai English Speaking School,Music,6,Graphic Designing & Animation,96,4,Beginner,Hybrid
250,student 7987,13,United Arab Emirates,Middle school (10-13),JSS,Mathematics,6,Graphic Designing & Animation,24,3,Intermediate,Hybrid
2362,student 7988,8,United Arab Emirates,Elementary school (5-9),The Philippine School,Sports,32,Game Development,24,3,Intermediate,In-person
1893,student 7990,9,United Arab Emirates,Elementary school (5-9),GEMS Royal Dubai School,Music,10,LEGO Robotics,24,4,Intermediate,Online
3440,student 7991,13,United Arab Emirates,Middle school (10-13),Gems Wellington Academy Silicon Oasis,Science,10,LEGO Robotics,48,3,Beginner,In-person
3501,student 7992,8,Nigeria,Elementary school (5-9),St Saviours School Ikoyi,Science,31,Young Product Designer,8,4,Applied Tech,In-person
1854,student 7993,5,United Arab Emirates,Elementary school (5-9),The Millenium School,Technology,10,LEGO Robotics,48,4,Intermediate,Hybrid
2855,student 7998,15,United Arab Emirates,High school/College (14+),Colaiste Eoin,Mathematics,1,Robotics,8,3,Proficiency,Hybrid
1504,student 8001,7,United Arab Emirates,Elementary school (5-9),Dubai Scholars Private School,Art,1,Robotics,8,3,Intermediate,Hybrid
3386,student 8006,10,United Arab Emirates,Middle school (10-13),The Millenium School,Art,10,LEGO Robotics,24,3,Intermediate,Hybrid
3572,student 8008,12,United Arab Emirates,Middle school (10-13),The Millenium School,Art,1,Robotics,96,4,Proficiency,Online
3793,student 8009,10,UK,Middle school (10-13),Regent International Private School,Technology,22,Coding For Kids,24,3,Intermediate,Hybrid
3427,student 8010,17,United Arab Emirates,High school/College (14+),Nadeen International,Music,3,Artificial Intelligence,48,4,Beginner,Hybrid
2533,student 8011,16,United Arab Emirates,High school/College (14+),The Westminster School,Art,2,Python Programming,8,4,Beginner,Hybrid
1235,student 8012,16,United Arab Emirates,High school/College (14+),Indian School Bahrain,Mathematics,2,Python Programming,96,5,Proficiency,In-person
3776,student 8013,16,United Arab Emirates,High school/College (14+),Private,Science,2,Python Programming,48,3,Intermediate,In-person
44,student 8014,10,United Arab Emirates,Middle school (10-13),Al Ain English Speaking School,Science,22,Coding For Kids,24,3,Beginner,Online
3613,student 8015,10,United Arab Emirates,Middle school (10-13),Children academy,Technology,22,Coding For Kids,8,4,Proficiency,Online
2619,student 8016,10,United Arab Emirates,Middle school (10-13),MAHE Dubai,Music,22,Coding For Kids,24,4,Applied Tech,In-person
583,student 8017,17,United Arab Emirates,High school/College (14+),Manipal Academy of Higher Education,Technology,2,Python Programming,24,5,Proficiency,In-person
3164,student 8018,11,United Arab Emirates,Middle school (10-13),New Indian Model School,Mathematics,1,Robotics,24,5,Applied Tech,In-person
1289,student 8019,11,United Arab Emirates,Middle school (10-13),Avah Unity,Science,24,Internet of Things,48,3,Beginner,Hybrid
2943,student 8020,10,United Arab Emirates,Middle school (10-13),GEMS International School- Al Khail,Science,22,Coding For Kids,24,3,Beginner,Online
220,student 8021,16,United Arab Emirates,High school/College (14+),The Winchester School,Mathematics,3,Artificial Intelligence,96,3,Intermediate,Online
1926,student 8022,10,United Arab Emirates,Middle school (10-13),Mayoor Pvt School,Music,22,Coding For Kids,48,5,Proficiency,Online
2973,student 8023,16,United Arab Emirates,High school/College (14+),GEHS,Art,3,Artificial Intelligence,48,4,Proficiency,Hybrid
3514,student 8024,14,United Arab Emirates,High school/College (14+),Sheikh Zayed Private Academy,Music,24,Internet of Things,96,5,Applied Tech,In-person
2449,student 8025,11,United Arab Emirates,Middle school (10-13),Holi child auxillianlm,Science,24,Internet of Things,24,4,Intermediate,Hybrid
3472,student 8026,12,United Arab Emirates,Middle school (10-13),Repton SchoolGems Founders,Art,3,Artificial Intelligence,48,4,Proficiency,Hybrid
2775,student 8027,14,United Arab Emirates,High school/College (14+),Jbcn,Sports,16,3D Designing & Modelling,24,4,Applied Tech,In-person
991,student 8029,9,United Arab Emirates,Elementary school (5-9),Lycee Theodore Monot,Art,22,Coding For Kids,24,3,Proficiency,Online
2947,student 8030,12,United Arab Emirates,Middle school (10-13),The Arbor School,Mathematics,3,Artificial Intelligence,48,5,Applied Tech,In-person
1813,student 8031,12,United Arab Emirates,Middle school (10-13),JSS,Science,24,Internet of Things,24,3,Beginner,In-person
3648,student 8032,10,United Arab Emirates,Middle school (10-13),Ambassador International Academy,Technology,1,Robotics,48,3,Applied Tech,Online
858,student 8033,11,United Arab Emirates,Middle school (10-13),Our Own High School,Science,1,Robotics,96,3,Intermediate,Online
804,student 8034,10,United Arab Emirates,Middle school (10-13),LLfp,Science,22,Coding For Kids,48,4,Beginner,Online
490,student 8035,17,United Arab Emirates,High school/College (14+),AUH,Technology,2,Python Programming,24,3,Intermediate,In-person
3557,student 8036,9,United Arab Emirates,Elementary school (5-9),MAHE Dubai,Art,22,Coding For Kids,48,3,Intermediate,In-person
1781,student 8037,10,United Arab Emirates,Middle school (10-13),GET,Sports,24,Internet of Things,96,5,Proficiency,Online
1494,student 8038,16,United Arab Emirates,High school/College (14+),The School of the Good Shepherd,Mathematics,3,Artificial Intelligence,48,4,Applied Tech,In-person
3646,student 8039,10,United Arab Emirates,Middle school (10-13),SJKT ALOR GAJAH,Technology,22,Coding For Kids,8,4,Proficiency,Online
2986,student 8040,17,United Arab Emirates,High school/College (14+),Al Watania,Music,2,Python Programming,96,3,Applied Tech,In-person
2892,student 8041,11,United Arab Emirates,Middle school (10-13),Apple International School,Science,43,3D Designing,48,4,Proficiency,Online
1706,student 8042,17,United Arab Emirates,High school/College (14+),Gems FirstPoint School,Technology,3,Artificial Intelligence,24,3,Proficiency,In-person
3517,student 8043,11,United Arab Emirates,Middle school (10-13),Al Eman Educational Est ( Al Eman private School ),Sports,1,Robotics,48,4,Beginner,Hybrid
3341,student 8044,6,United Arab Emirates,Elementary school (5-9),Star Private School,Music,10,LEGO Robotics,48,4,Beginner,In-person
2315,student 8045,10,United Arab Emirates,Middle school (10-13),The Winchester School,Music,28,Young Designer,48,3,Proficiency,Hybrid
54,student 8047,14,Poland,High school/College (14+),GEMS United School,Mathematics,21,Virtual Robotics,48,4,Proficiency,In-person
2576,student 8048,14,New Zealand,High school/College (14+),"Camp, Amity ( Al Nadha)",Art,41,App Design and Development,48,4,Intermediate,Online
3592,student 8049,6,United Arab Emirates,Elementary school (5-9),Springdales School LLC,Art,10,LEGO Robotics,48,5,Applied Tech,In-person
616,student 8051,14,Canada,High school/College (14+),Inb Al Haitham government school,Sports,2,Python Programming,24,4,Proficiency,In-person
1083,student 8052,10,United Arab Emirates,Middle school (10-13),Regent International Private School,Sports,1,Robotics,24,3,Intermediate,Hybrid
1849,student 8053,14,Switzerland,High school/College (14+),JSS PRIVATE SCHOOL,Sports,2,Python Programming,48,5,Beginner,Hybrid
3112,student 8054,14,Kuwait,High school/College (14+),Gems Wellington Academy Silicon Oasis,Science,2,Python Programming,24,5,Intermediate,Hybrid
3309,student 8055,14,Palestine,High school/College (14+),Diyafah International School Abu Dhabi,Sports,2,Python Programming,48,3,Beginner,Hybrid
955,student 8056,14,Cook Islands,High school/College (14+),"Middle East International School, Doha,Qatar",Technology,2,Python Programming,24,3,Intermediate,Online
2434,student 8058,7,United Arab Emirates,Elementary school (5-9),Kings school Dubai,Music,10,LEGO Robotics,48,3,Intermediate,In-person
1630,student 8065,6,United Arab Emirates,Elementary school (5-9),Gems FirstPoint School,Art,10,LEGO Robotics,48,3,Applied Tech,Hybrid
2782,student 8066,7,United Arab Emirates,Elementary school (5-9),Raffles International School -Um Suqeim South BR,Art,19,Young Game Developer,24,4,Applied Tech,Hybrid
2764,student 8067,10,United Arab Emirates,Middle school (10-13),twak.to,Music,6,Graphic Designing & Animation,8,3,Applied Tech,In-person
650,student 8068,10,United Arab Emirates,Middle school (10-13),"GEMS Cambridge School, Sharjah",Music,1,Robotics,24,4,Applied Tech,In-person
2348,student 8070,13,United Arab Emirates,Middle school (10-13),Advanced Learning Schools Riyadh,Sports,10,LEGO Robotics,8,3,Beginner,Hybrid
